"theta1","theta2","Loss"
-0.76,0.78,7269.17449355865
-0.76,0.79,7273.71654226143
-0.76,0.8,7278.31536656095
-0.76,0.81,7282.97086430409
-0.76,0.82,7287.68293235877
-0.76,0.83,7292.45146662422
-0.76,0.84,7297.27636204124
-0.76,0.85,7302.15751260255
-0.76,0.86,7307.09481136316
-0.76,0.87,7312.0881504508
-0.76,0.88,7317.13742107639
-0.76,0.89,7322.24251354454
-0.76,0.9,7327.40331726414
-0.76,0.91,7332.61972075889
-0.76,0.92,7337.89161167795
-0.76,0.93,7343.2188768066
-0.76,0.94,7348.60140207692
-0.76,0.95,7354.03907257849
-0.76,0.96,7359.53177256912
-0.76,0.97,7365.07938548565
-0.76,0.98,7370.68179395471
-0.76,0.99,7376.33887980352
-0.76,1,7382.0505240707
-0.75,-1,7405.08179074146
-0.75,-0.99,7399.09493127245
-0.75,-0.98,7393.16263608529
-0.75,-0.97,7387.28502432478
-0.75,-0.96,7381.46221435155
-0.75,-0.95,7375.69432373116
-0.75,-0.94,7369.98146922335
-0.75,-0.93,7364.32376677112
-0.75,-0.92,7358.72133149004
-0.75,-0.91,7353.17427765739
-0.75,-0.9,7347.68271870149
-0.75,-0.89,7342.24676719092
-0.75,-0.88,7336.86653482388
-0.75,-0.87,7331.54213241748
-0.75,-0.86,7326.27366989716
-0.75,-0.85,7321.06125628608
-0.75,-0.84,7315.90499969456
-0.75,-0.83,7310.80500730959
-0.75,-0.82,7305.76138538433
-0.75,-0.81,7300.7742392277
-0.75,-0.8,7295.84367319403
-0.75,-0.79,7290.96979067266
-0.75,-0.78,7286.15269407771
-0.75,-0.77,7281.39248483785
-0.75,-0.76,7276.68926338611
-0.75,-0.75,7272.04312914976
-0.75,-0.74,7267.45418054029
-0.75,-0.73,7262.92251494338
-0.75,-0.72,7258.44822870897
-0.75,-0.71,7254.03141714144
-0.75,-0.7,7249.67217448974
-0.75,-0.69,7245.37059393776
-0.75,-0.68,7241.12676759459
-0.75,-0.67,7236.940786485
-0.75,-0.66,7232.81274053991
-0.75,-0.65,7228.742718587
-0.75,-0.64,7224.73080834134
-0.75,-0.63,7220.77709639616
-0.75,-0.62,7216.88166821367
-0.75,-0.61,7213.04460811598
-0.75,-0.6,7209.26599927613
-0.75,-0.59,7205.54592370916
-0.75,-0.58,7201.88446226332
-0.75,-0.57,7198.28169461139
-0.75,-0.56,7194.73769924205
-0.75,-0.55,7191.25255345137
-0.75,-0.54,7187.82633333442
-0.75,-0.53,7184.45911377697
-0.75,-0.52,7181.1509684473
-0.75,-0.51,7177.90196978811
-0.75,-0.5,7174.71218900859
-0.75,-0.49,7171.58169607649
-0.75,-0.48,7168.51055971045
-0.75,-0.47,7165.49884737236
-0.75,-0.46,7162.54662525983
-0.75,-0.45,7159.65395829881
-0.75,-0.44,7156.82091013638
-0.75,-0.43,7154.04754313355
-0.75,-0.42,7151.33391835828
-0.75,-0.41,7148.68009557862
-0.75,-0.4,7146.0861332559
-0.75,-0.39,7143.5520885382
-0.75,-0.38,7141.07801725379
-0.75,-0.37,7138.6639739048
-0.75,-0.36,7136.31001166105
-0.75,-0.35,7134.01618235391
-0.75,-0.34,7131.78253647042
-0.75,-0.33,7129.60912314749
-0.75,-0.32,7127.49599016624
-0.75,-0.31,7125.4431839465
-0.75,-0.3,7123.45074954146
-0.75,-0.29,7121.51873063247
-0.75,-0.28,7119.64716952397
-0.75,-0.27,7117.83610713859
-0.75,-0.26,7116.08558301238
-0.75,-0.25,7114.39563529024
-0.75,-0.24,7112.76630072144
-0.75,-0.23,7111.19761465535
-0.75,-0.22,7109.68961103729
-0.75,-0.21,7108.24232240457
-0.75,-0.2,7106.85577988265
-0.75,-0.19,7105.53001318152
-0.75,-0.18,7104.26505059217
-0.75,-0.17,7103.06091898325
-0.75,-0.16,7101.91764379795
-0.75,-0.15,7100.83524905095
-0.75,-0.14,7099.81375732557
-0.75,-0.13,7098.85318977114
-0.75,-0.12,7097.95356610045
-0.75,-0.11,7097.11490458744
-0.75,-0.1,7096.33722206498
-0.75,-0.09,7095.62053392291
-0.75,-0.08,7094.96485410618
-0.75,-0.07,7094.37019511318
-0.75,-0.0599999999999999,7093.83656799426
-0.75,-0.0499999999999999,7093.36398235037
-0.75,-0.04,7092.95244633193
-0.75,-0.03,7092.60196663783
-0.75,-0.02,7092.31254851464
-0.75,-0.01,7092.08419575592
-0.75,0,7091.91691070178
-0.75,0.01,7091.81069423859
-0.75,0.02,7091.76554579882
-0.75,0.03,7091.7814633611
-0.75,0.04,7091.85844345043
-0.75,0.05,7091.99648113858
-0.75,0.0600000000000001,7092.19557004464
-0.75,0.0700000000000001,7092.45570233574
-0.75,0.0800000000000001,7092.77686872798
-0.75,0.0900000000000001,7093.15905848748
-0.75,0.1,7093.60225943161
-0.75,0.11,7094.10645793046
-0.75,0.12,7094.67163890835
-0.75,0.13,7095.29778584565
-0.75,0.14,7095.98488078067
-0.75,0.15,7096.73290431175
-0.75,0.16,7097.54183559953
-0.75,0.17,7098.41165236937
-0.75,0.18,7099.34233091397
-0.75,0.19,7100.33384609608
-0.75,0.2,7101.38617135147
-0.75,0.21,7102.49927869201
-0.75,0.22,7103.6731387089
-0.75,0.23,7104.90772057611
-0.75,0.24,7106.20299205396
-0.75,0.25,7107.55891949283
-0.75,0.26,7108.97546783709
-0.75,0.27,7110.45260062915
-0.75,0.28,7111.99028001365
-0.75,0.29,7113.58846674187
-0.75,0.3,7115.24712017622
-0.75,0.31,7116.96619829495
-0.75,0.32,7118.74565769696
-0.75,0.33,7120.58545360679
-0.75,0.34,7122.48553987977
-0.75,0.35,7124.44586900727
-0.75,0.36,7126.46639212218
-0.75,0.37,7128.54705900442
-0.75,0.38,7130.68781808674
-0.75,0.39,7132.8886164605
-0.75,0.4,7135.14939988175
-0.75,0.41,7137.47011277731
-0.75,0.42,7139.8506982511
-0.75,0.43,7142.29109809053
-0.75,0.44,7144.79125277306
-0.75,0.45,7147.35110147291
-0.75,0.46,7149.97058206784
-0.75,0.47,7152.64963114611
-0.75,0.48,7155.38818401357
-0.75,0.49,7158.18617470085
-0.75,0.5,7161.04353597066
-0.75,0.51,7163.96019932528
-0.75,0.52,7166.9360950141
-0.75,0.53,7169.97115204133
-0.75,0.54,7173.06529817374
-0.75,0.55,7176.21845994867
-0.75,0.56,7179.43056268195
-0.75,0.57,7182.70153047614
-0.75,0.58,7186.03128622871
-0.75,0.59,7189.41975164043
-0.75,0.6,7192.86684722378
-0.75,0.61,7196.37249231156
-0.75,0.62,7199.93660506555
-0.75,0.63,7203.55910248522
-0.75,0.64,7207.23990041662
-0.75,0.65,7210.97891356132
-0.75,0.66,7214.77605548544
-0.75,0.67,7218.6312386288
-0.75,0.68,7222.54437431411
-0.75,0.69,7226.51537275627
-0.75,0.7,7230.54414307178
-0.75,0.71,7234.63059328819
-0.75,0.72,7238.77463035363
-0.75,0.73,7242.97616014645
-0.75,0.74,7247.23508748488
-0.75,0.75,7251.55131613685
-0.75,0.76,7255.92474882975
-0.75,0.77,7260.35528726042
-0.75,0.78,7264.84283210503
-0.75,0.79,7269.38728302918
-0.75,0.8,7273.98853869794
-0.75,0.81,7278.64649678603
-0.75,0.82,7283.36105398803
-0.75,0.83,7288.1321060286
-0.75,0.84,7292.95954767285
-0.75,0.85,7297.84327273664
-0.75,0.86,7302.78317409705
-0.75,0.87,7307.7791437028
-0.75,0.88,7312.83107258474
-0.75,0.89,7317.93885086641
-0.75,0.9,7323.10236777462
-0.75,0.91,7328.32151165006
-0.75,0.92,7333.59616995793
-0.75,0.93,7338.92622929863
-0.75,0.94,7344.31157541852
-0.75,0.95,7349.75209322057
-0.75,0.96,7355.24766677522
-0.75,0.97,7360.79817933109
-0.75,0.98,7366.40351332585
-0.75,0.99,7372.06355039701
-0.75,1,7377.77817139282
-0.74,-1,7400.9216546742
-0.74,-0.99,7394.93128071073
-0.74,-0.98,7388.99549656806
-0.74,-0.97,7383.11442157867
-0.74,-0.96,7377.28817429009
-0.74,-0.95,7371.51687245402
-0.74,-0.94,7365.80063301546
-0.74,-0.93,7360.13957210189
-0.74,-0.92,7354.53380501242
-0.74,-0.91,7348.98344620701
-0.74,-0.9,7343.48860929569
-0.74,-0.89,7338.04940702782
-0.74,-0.88,7332.66595128136
-0.74,-0.87,7327.3383530522
-0.74,-0.86,7322.06672244348
-0.74,-0.85,7316.85116865501
-0.74,-0.84,7311.69179997265
-0.74,-0.83,7306.5887237578
-0.74,-0.82,7301.5420464369
-0.74,-0.81,7296.55187349093
-0.74,-0.8,7291.61830944507
-0.74,-0.79,7286.74145785831
-0.74,-0.78,7281.92142131312
-0.74,-0.77,7277.15830140522
-0.74,-0.76,7272.45219873339
-0.74,-0.75,7267.80321288929
-0.74,-0.74,7263.21144244742
-0.74,-0.73,7258.67698495507
-0.74,-0.72,7254.19993692236
-0.74,-0.71,7249.78039381237
-0.74,-0.7,7245.41845003131
-0.74,-0.69,7241.11419891876
-0.74,-0.68,7236.86773273801
-0.74,-0.67,7232.67914266642
-0.74,-0.66,7228.54851878595
-0.74,-0.65,7224.47595007366
-0.74,-0.64,7220.46152439238
-0.74,-0.63,7216.50532848142
-0.74,-0.62,7212.60744794738
-0.74,-0.61,7208.76796725501
-0.74,-0.6,7204.98696971828
-0.74,-0.59,7201.26453749134
-0.74,-0.58,7197.60075155981
-0.74,-0.57,7193.99569173197
-0.74,-0.56,7190.44943663015
-0.74,-0.55,7186.96206368222
-0.74,-0.54,7183.53364911313
-0.74,-0.53,7180.16426793665
-0.74,-0.52,7176.85399394705
-0.74,-0.51,7173.60289971113
-0.74,-0.5,7170.4110565601
-0.74,-0.49,7167.27853458179
-0.74,-0.48,7164.20540261287
-0.74,-0.47,7161.19172823116
-0.74,-0.46,7158.23757774814
-0.74,-0.45,7155.34301620157
-0.74,-0.44,7152.50810734816
-0.74,-0.43,7149.73291365641
-0.74,-0.42,7147.01749629966
-0.74,-0.41,7144.36191514908
-0.74,-0.4,7141.76622876698
-0.74,-0.39,7139.23049440015
-0.74,-0.38,7136.75476797334
-0.74,-0.37,7134.33910408293
-0.74,-0.36,7131.98355599065
-0.74,-0.35,7129.68817561754
-0.74,-0.34,7127.45301353796
-0.74,-0.33,7125.27811897381
-0.74,-0.32,7123.16353978885
-0.74,-0.31,7121.10932248321
-0.74,-0.3,7119.11551218797
-0.74,-0.29,7117.18215265998
-0.74,-0.28,7115.30928627677
-0.74,-0.27,7113.49695403164
-0.74,-0.26,7111.74519552886
-0.74,-0.25,7110.0540489791
-0.74,-0.24,7108.42355119494
-0.74,-0.23,7106.85373758656
-0.74,-0.22,7105.34464215762
-0.74,-0.21,7103.89629750127
-0.74,-0.2,7102.50873479627
-0.74,-0.19,7101.1819838034
-0.74,-0.18,7099.91607286189
-0.74,-0.17,7098.71102888613
-0.74,-0.16,7097.56687736244
-0.74,-0.15,7096.48364234609
-0.74,-0.14,7095.46134645844
-0.74,-0.13,7094.50001088423
-0.74,-0.12,7093.59965536913
-0.74,-0.11,7092.76029821732
-0.74,-0.1,7091.98195628935
-0.74,-0.09,7091.26464500011
-0.74,-0.08,7090.608378317
-0.74,-0.07,7090.01316875824
-0.74,-0.0599999999999999,7089.4790273914
-0.74,-0.0499999999999999,7089.00596383201
-0.74,-0.04,7088.59398624248
-0.74,-0.03,7088.24310133105
-0.74,-0.02,7087.95331435097
-0.74,-0.01,7087.7246290999
-0.74,0,7087.55704791942
-0.74,0.01,7087.4505716947
-0.74,0.02,7087.4051998544
-0.74,0.03,7087.42093037071
-0.74,0.04,7087.49775975958
-0.74,0.05,7087.63568308107
-0.74,0.0600000000000001,7087.83469393995
-0.74,0.0700000000000001,7088.09478448642
-0.74,0.0800000000000001,7088.41594541701
-0.74,0.0900000000000001,7088.79816597567
-0.74,0.1,7089.24143395498
-0.74,0.11,7089.74573569765
-0.74,0.12,7090.31105609802
-0.74,0.13,7090.93737860387
-0.74,0.14,7091.62468521835
-0.74,0.15,7092.37295650206
-0.74,0.16,7093.18217157532
-0.74,0.17,7094.05230812063
-0.74,0.18,7094.98334238524
-0.74,0.19,7095.97524918394
-0.74,0.2,7097.02800190199
-0.74,0.21,7098.1415724982
-0.74,0.22,7099.31593150825
-0.74,0.23,7100.55104804805
-0.74,0.24,7101.84688981737
-0.74,0.25,7103.20342310357
-0.74,0.26,7104.62061278555
-0.74,0.27,7106.09842233776
-0.74,0.28,7107.63681383447
-0.74,0.29,7109.23574795415
-0.74,0.3,7110.895183984
-0.74,0.31,7112.61507982466
-0.74,0.32,7114.39539199503
-0.74,0.33,7116.2360756373
-0.74,0.34,7118.13708452209
-0.74,0.35,7120.09837105376
-0.74,0.36,7122.11988627582
-0.74,0.37,7124.20157987657
-0.74,0.38,7126.34340019482
-0.74,0.39,7128.54529422575
-0.74,0.4,7130.80720762699
-0.74,0.41,7133.12908472471
-0.74,0.42,7135.51086851998
-0.74,0.43,7137.95250069518
-0.74,0.44,7140.45392162059
-0.74,0.45,7143.01507036108
-0.74,0.46,7145.63588468294
-0.74,0.47,7148.31630106091
-0.74,0.48,7151.05625468518
-0.74,0.49,7153.85567946869
-0.74,0.5,7156.71450805445
-0.74,0.51,7159.632671823
-0.74,0.52,7162.61010090001
-0.74,0.53,7165.646724164
-0.74,0.54,7168.74246925413
-0.74,0.55,7171.89726257817
-0.74,0.56,7175.11102932056
-0.74,0.57,7178.38369345052
-0.74,0.58,7181.71517773038
-0.74,0.59,7185.10540372395
-0.74,0.6,7188.55429180495
-0.74,0.61,7192.06176116566
-0.74,0.62,7195.62772982557
-0.74,0.63,7199.25211464017
-0.74,0.64,7202.93483130982
-0.74,0.65,7206.67579438874
-0.74,0.66,7210.47491729408
-0.74,0.67,7214.33211231504
-0.74,0.68,7218.24729062215
-0.74,0.69,7222.22036227657
-0.74,0.7,7226.25123623953
-0.74,0.71,7230.33982038177
-0.74,0.72,7234.48602149318
-0.74,0.73,7238.68974529237
-0.74,0.74,7242.95089643647
-0.74,0.75,7247.26937853084
-0.74,0.76,7251.64509413899
-0.74,0.77,7256.0779447925
-0.74,0.78,7260.56783100101
-0.74,0.79,7265.11465226225
-0.74,0.8,7269.71830707221
-0.74,0.81,7274.37869293527
-0.74,0.82,7279.09570637449
-0.74,0.83,7283.86924294182
-0.74,0.84,7288.69919722852
-0.74,0.85,7293.5854628755
-0.74,0.86,7298.52793258378
-0.74,0.87,7303.52649812495
-0.74,0.88,7308.58105035172
-0.74,0.89,7313.6914792085
-0.74,0.9,7318.85767374194
-0.74,0.91,7324.07952211166
-0.74,0.92,7329.35691160086
-0.74,0.93,7334.68972862708
-0.74,0.94,7340.07785875287
-0.74,0.95,7345.52118669665
-0.74,0.96,7351.01959634344
-0.74,0.97,7356.57297075568
-0.74,0.98,7362.18119218411
-0.74,0.99,7367.84414207857
-0.74,1,7373.56170109895
-0.73,-1,7396.81765445938
-0.73,-0.99,7390.8238033762
-0.73,-0.98,7384.88456734385
-0.73,-0.97,7379.00006588047
-0.73,-0.96,7373.17041771849
-0.73,-0.95,7367.3957407937
-0.73,-0.94,7361.6761522344
-0.73,-0.93,7356.01176835051
-0.73,-0.92,7350.40270462274
-0.73,-0.91,7344.84907569172
-0.73,-0.9,7339.35099534726
-0.73,-0.89,7333.90857651754
-0.73,-0.88,7328.52193125834
-0.73,-0.87,7323.1911707424
-0.73,-0.86,7317.91640524866
-0.73,-0.85,7312.69774415167
-0.73,-0.84,7307.53529591094
-0.73,-0.83,7302.42916806042
-0.73,-0.82,7297.37946719792
-0.73,-0.81,7292.38629897468
-0.73,-0.8,7287.44976808489
-0.73,-0.79,7282.56997825534
-0.73,-0.78,7277.74703223505
-0.73,-0.77,7272.98103178502
-0.73,-0.76,7268.27207766799
-0.73,-0.75,7263.62026963825
-0.73,-0.74,7259.02570643156
-0.73,-0.73,7254.48848575508
-0.73,-0.72,7250.00870427741
-0.73,-0.71,7245.58645761863
-0.73,-0.7,7241.22184034051
-0.73,-0.69,7236.91494593668
-0.73,-0.68,7232.66586682294
-0.73,-0.67,7228.47469432766
-0.73,-0.66,7224.34151868219
-0.73,-0.65,7220.26642901138
-0.73,-0.64,7216.24951332426
-0.73,-0.63,7212.29085850464
-0.73,-0.62,7208.39055030195
-0.73,-0.61,7204.54867332212
-0.73,-0.6,7200.76531101847
-0.73,-0.59,7197.04054568285
-0.73,-0.58,7193.37445843672
-0.73,-0.57,7189.76712922244
-0.73,-0.56,7186.21863679458
-0.73,-0.55,7182.72905871138
-0.73,-0.54,7179.29847132632
-0.73,-0.53,7175.92694977976
-0.73,-0.52,7172.61456799066
-0.73,-0.51,7169.36139864855
-0.73,-0.5,7166.16751320542
-0.73,-0.49,7163.03298186786
-0.73,-0.48,7159.9578735893
-0.73,-0.47,7156.94225606229
-0.73,-0.46,7153.98619571097
-0.73,-0.45,7151.08975768368
-0.73,-0.44,7148.25300584561
-0.73,-0.43,7145.47600277164
-0.73,-0.42,7142.7588097393
-0.73,-0.41,7140.10148672185
-0.73,-0.4,7137.50409238146
-0.73,-0.39,7134.96668406259
-0.73,-0.38,7132.48931778546
-0.73,-0.37,7130.07204823966
-0.73,-0.36,7127.71492877789
-0.73,-0.35,7125.41801140986
-0.73,-0.34,7123.18134679635
-0.73,-0.33,7121.00498424335
-0.73,-0.32,7118.88897169637
-0.73,-0.31,7116.83335573496
-0.73,-0.3,7114.83818156728
-0.73,-0.29,7112.90349302487
-0.73,-0.28,7111.02933255758
-0.73,-0.27,7109.2157412286
-0.73,-0.26,7107.46275870971
-0.73,-0.25,7105.77042327665
-0.73,-0.24,7104.1387718046
-0.73,-0.23,7102.56783976394
-0.73,-0.22,7101.05766121603
-0.73,-0.21,7099.60826880923
-0.73,-0.2,7098.21969377507
-0.73,-0.19,7096.89196592455
-0.73,-0.18,7095.62511364464
-0.73,-0.17,7094.41916389495
-0.73,-0.16,7093.27414220448
-0.73,-0.15,7092.19007266865
-0.73,-0.14,7091.16697794642
-0.73,-0.13,7090.20487925761
-0.73,-0.12,7089.30379638037
-0.73,-0.11,7088.4637476488
-0.73,-0.1,7087.68474995083
-0.73,-0.09,7086.96681872611
-0.73,-0.08,7086.30996796424
-0.73,-0.07,7085.71421020307
-0.73,-0.0599999999999999,7085.17955652717
-0.73,-0.0499999999999999,7084.70601656653
-0.73,-0.04,7084.29359849535
-0.73,-0.03,7083.94230903112
-0.73,-0.02,7083.65215343372
-0.73,-0.01,7083.42313550484
-0.73,0,7083.25525758748
-0.73,0.01,7083.14852056562
-0.73,0.02,7083.10292386414
-0.73,0.03,7083.11846544887
-0.73,0.04,7083.19514182673
-0.73,0.05,7083.33294804623
-0.73,0.0600000000000001,7083.53187769793
-0.73,0.0700000000000001,7083.79192291527
-0.73,0.0800000000000001,7084.11307437541
-0.73,0.0900000000000001,7084.49532130033
-0.73,0.1,7084.9386514581
-0.73,0.11,7085.44305116429
-0.73,0.12,7086.00850528357
-0.73,0.13,7086.63499723148
-0.73,0.14,7087.32250897634
-0.73,0.15,7088.0710210414
-0.73,0.16,7088.88051250709
-0.73,0.17,7089.75096101344
-0.73,0.18,7090.68234276276
-0.73,0.19,7091.67463252235
-0.73,0.2,7092.72780362747
-0.73,0.21,7093.84182798445
-0.73,0.22,7095.01667607399
-0.73,0.23,7096.25231695454
-0.73,0.24,7097.54871826596
-0.73,0.25,7098.90584623324
-0.73,0.26,7100.32366567046
-0.73,0.27,7101.80213998484
-0.73,0.28,7103.341231181
-0.73,0.29,7104.94089986536
-0.73,0.3,7106.60110525068
-0.73,0.31,7108.32180516079
-0.73,0.32,7110.10295603545
-0.73,0.33,7111.94451293535
-0.73,0.34,7113.84642954727
-0.73,0.35,7115.80865818945
-0.73,0.36,7117.83114981699
-0.73,0.37,7119.9138540275
-0.73,0.38,7122.05671906684
-0.73,0.39,7124.25969183503
-0.73,0.4,7126.52271789229
-0.73,0.41,7128.84574146519
-0.73,0.42,7131.22870545305
-0.73,0.43,7133.67155143431
-0.73,0.44,7136.17421967318
-0.73,0.45,7138.73664912634
-0.73,0.46,7141.35877744981
-0.73,0.47,7144.04054100594
-0.73,0.48,7146.78187487053
-0.73,0.49,7149.58271284007
-0.73,0.5,7152.4429874391
-0.73,0.51,7155.36262992772
-0.73,0.52,7158.34157030919
-0.73,0.53,7161.37973733765
-0.73,0.54,7164.47705852601
-0.73,0.55,7167.63346015387
-0.73,0.56,7170.84886727559
-0.73,0.57,7174.12320372855
-0.73,0.58,7177.45639214133
-0.73,0.59,7180.84835394223
-0.73,0.6,7184.2990093677
-0.73,0.61,7187.80827747096
-0.73,0.62,7191.37607613076
-0.73,0.63,7195.00232206011
-0.73,0.64,7198.68693081525
-0.73,0.65,7202.42981680462
-0.73,0.66,7206.23089329797
-0.73,0.67,7210.09007243552
-0.73,0.68,7214.00726523721
-0.73,0.69,7217.98238161212
-0.73,0.7,7222.01533036783
-0.73,0.71,7226.10601922001
-0.73,0.72,7230.25435480196
-0.73,0.73,7234.46024267429
-0.73,0.74,7238.72358733471
-0.73,0.75,7243.04429222781
-0.73,0.76,7247.42225975495
-0.73,0.77,7251.85739128424
-0.73,0.78,7256.34958716054
-0.73,0.79,7260.89874671556
-0.73,0.8,7265.50476827801
-0.73,0.81,7270.16754918379
-0.73,0.82,7274.88698578625
-0.73,0.83,7279.66297346652
-0.73,0.84,7284.4954066439
-0.73,0.85,7289.3841787862
-0.73,0.86,7294.3291824203
-0.73,0.87,7299.3303091426
-0.73,0.88,7304.3874496296
-0.73,0.89,7309.50049364847
-0.73,0.9,7314.66933006771
-0.73,0.91,7319.89384686782
-0.73,0.92,7325.17393115198
-0.73,0.93,7330.50946915682
-0.73,0.94,7335.90034626316
-0.73,0.95,7341.34644700682
-0.73,0.96,7346.84765508944
-0.73,0.97,7352.40385338931
-0.73,0.98,7358.01492397226
-0.73,0.99,7363.68074810256
-0.73,1,7369.40120625375
-0.72,-1,7392.76988057316
-0.72,-0.99,7386.77258994873
-0.72,-0.98,7380.82993929502
-0.72,-0.97,7374.94204831375
-0.72,-0.96,7369.1090359202
-0.72,-0.95,7363.33102023225
-0.72,-0.94,7357.60811855945
-0.72,-0.93,7351.94044739217
-0.72,-0.92,7346.3281223907
-0.72,-0.91,7340.77125837438
-0.72,-0.9,7335.26996931079
-0.72,-0.89,7329.82436830497
-0.72,-0.88,7324.43456758859
-0.72,-0.87,7319.10067850926
-0.72,-0.86,7313.82281151981
-0.72,-0.85,7308.6010761676
-0.72,-0.84,7303.43558108391
-0.72,-0.83,7298.3264339733
-0.72,-0.82,7293.27374160313
-0.72,-0.81,7288.27760979299
-0.72,-0.8,7283.33814340423
-0.72,-0.79,7278.45544632963
-0.72,-0.78,7273.62962148292
-0.72,-0.77,7268.86077078856
-0.72,-0.76,7264.14899517147
-0.72,-0.75,7259.49439454677
-0.72,-0.74,7254.89706780974
-0.72,-0.73,7250.35711282567
-0.72,-0.72,7245.87462641988
-0.72,-0.71,7241.44970436776
-0.72,-0.7,7237.08244138492
-0.72,-0.69,7232.77293111736
-0.72,-0.68,7228.52126613177
-0.72,-0.67,7224.32753790582
-0.72,-0.66,7220.19183681864
-0.72,-0.65,7216.11425214129
-0.72,-0.64,7212.09487202735
-0.72,-0.63,7208.1337835036
-0.72,-0.62,7204.23107246075
-0.72,-0.61,7200.38682364431
-0.72,-0.6,7196.60112064552
-0.72,-0.59,7192.87404589236
-0.72,-0.58,7189.20568064069
-0.72,-0.57,7185.59610496546
-0.72,-0.56,7182.04539775206
-0.72,-0.55,7178.5536366877
-0.72,-0.54,7175.12089825296
-0.72,-0.53,7171.74725771341
-0.72,-0.52,7168.43278911137
-0.72,-0.51,7165.17756525775
-0.72,-0.5,7161.981657724
-0.72,-0.49,7158.8451368342
-0.72,-0.48,7155.76807165725
-0.72,-0.47,7152.75052999919
-0.72,-0.46,7149.7925783956
-0.72,-0.45,7146.89428210419
-0.72,-0.44,7144.05570509746
-0.72,-0.43,7141.27691005549
-0.72,-0.42,7138.55795835891
-0.72,-0.41,7135.8989100819
-0.72,-0.4,7133.29982398545
-0.72,-0.39,7130.76075751063
-0.72,-0.38,7128.28176677207
-0.72,-0.37,7125.86290655156
-0.72,-0.36,7123.50423029178
-0.72,-0.35,7121.20579009017
-0.72,-0.34,7118.96763669295
-0.72,-0.33,7116.78981948928
-0.72,-0.32,7114.67238650557
-0.72,-0.31,7112.61538439991
-0.72,-0.3,7110.6188584567
-0.72,-0.29,7108.68285258135
-0.72,-0.28,7106.80740929523
-0.72,-0.27,7104.99256973068
-0.72,-0.26,7103.23837362624
-0.72,-0.25,7101.544859322
-0.72,-0.24,7099.91206375509
-0.72,-0.23,7098.34002245539
-0.72,-0.22,7096.82876954134
-0.72,-0.21,7095.37833771592
-0.72,-0.2,7093.98875826283
-0.72,-0.19,7092.66006104275
-0.72,-0.18,7091.39227448988
-0.72,-0.17,7090.18542560851
-0.72,-0.16,7089.03953996988
-0.72,-0.15,7087.95464170912
-0.72,-0.14,7086.93075352238
-0.72,-0.13,7085.96789666412
-0.72,-0.12,7085.06609094465
-0.72,-0.11,7084.22535472766
-0.72,-0.1,7083.44570492811
-0.72,-0.09,7082.72715701018
-0.72,-0.08,7082.0697249854
-0.72,-0.07,7081.47342141102
-0.72,-0.0599999999999999,7080.93825738842
-0.72,-0.0499999999999999,7080.46424256186
-0.72,-0.04,7080.05138511722
-0.72,-0.03,7079.69969178112
-0.72,-0.02,7079.40916781997
-0.72,-0.01,7079.17981703944
-0.72,0,7079.01164178391
-0.72,0.01,7078.90464293619
-0.72,0.02,7078.85881991741
-0.72,0.03,7078.87417068705
-0.72,0.04,7078.95069174314
-0.72,0.05,7079.0883781227
-0.72,0.0600000000000001,7079.28722340226
-0.72,0.0700000000000001,7079.54721969863
-0.72,0.0800000000000001,7079.86835766979
-0.72,0.0900000000000001,7080.25062651602
-0.72,0.1,7080.69401398108
-0.72,0.11,7081.1985063537
-0.72,0.12,7081.76408846918
-0.72,0.13,7082.39074371114
-0.72,0.14,7083.07845401345
-0.72,0.15,7083.82719986238
-0.72,0.16,7084.63696029888
-0.72,0.17,7085.50771292099
-0.72,0.18,7086.4394338865
-0.72,0.19,7087.43209791574
-0.72,0.2,7088.48567829449
-0.72,0.21,7089.60014687715
-0.72,0.22,7090.77547409001
-0.72,0.23,7092.01162893468
-0.72,0.24,7093.30857899173
-0.72,0.25,7094.66629042443
-0.72,0.26,7096.08472798274
-0.72,0.27,7097.56385500735
-0.72,0.28,7099.10363343396
-0.72,0.29,7100.70402379772
-0.72,0.3,7102.36498523773
-0.72,0.31,7104.08647550183
-0.72,0.32,7105.86845095146
-0.72,0.33,7107.71086656668
-0.72,0.34,7109.61367595134
-0.72,0.35,7111.57683133847
-0.72,0.36,7113.60028359568
-0.72,0.37,7115.68398223088
-0.72,0.38,7117.82787539797
-0.72,0.39,7120.0319099028
-0.72,0.4,7122.29603120924
-0.72,0.41,7124.62018344535
-0.72,0.42,7127.00430940974
-0.72,0.43,7129.44835057804
-0.72,0.44,7131.95224710953
-0.72,0.45,7134.51593785386
-0.72,0.46,7137.13936035796
-0.72,0.47,7139.82245087301
-0.72,0.48,7142.56514436163
-0.72,0.49,7145.3673745051
-0.72,0.5,7148.22907371079
-0.72,0.51,7151.15017311965
-0.72,0.52,7154.13060261382
-0.72,0.53,7157.17029082446
-0.72,0.54,7160.26916513953
-0.72,0.55,7163.42715171186
-0.72,0.56,7166.64417546718
-0.72,0.57,7169.92016011238
-0.72,0.58,7173.25502814379
-0.72,0.59,7176.64870085565
-0.72,0.6,7180.10109834861
-0.72,0.61,7183.61213953837
-0.72,0.62,7187.18174216443
-0.72,0.63,7190.8098227989
-0.72,0.64,7194.49629685545
-0.72,0.65,7198.24107859832
-0.72,0.66,7202.04408115147
-0.72,0.67,7205.90521650772
